ts,source,url,loc_type,loc_name,country_code,adm1,adm2,lat,lon,feature_id
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/toyota-earnings-trump-tariffs-impact/,3,"White House, District Of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/toyota-earnings-trump-tariffs-impact/,1,Japan,JA,JA,,36.0,138.0,JA
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/toyota-earnings-trump-tariffs-impact/,1,America,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/toyota-earnings-trump-tariffs-impact/,1,Japanese,JA,JA,,36.0,138.0,JA
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/toyota-earnings-trump-tariffs-impact/,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/trump-pressures-gop-senators-to-end-the-government-shutdown-now-the-longest-ever/,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/trump-pressures-gop-senators-to-end-the-government-shutdown-now-the-longest-ever/,3,"White House, District Of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/trump-pressures-gop-senators-to-end-the-government-shutdown-now-the-longest-ever/,1,Americans,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/trump-pressures-gop-senators-to-end-the-government-shutdown-now-the-longest-ever/,1,American,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/trump-pressures-gop-senators-to-end-the-government-shutdown-now-the-longest-ever/,3,"Washington, Washington, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/trump-pressures-gop-senators-to-end-the-government-shutdown-now-the-longest-ever/,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/canva-ceos-radical-unplug-ditching-email-and-slack-for-true-work-life-harmony/,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/canva-ceos-radical-unplug-ditching-email-and-slack-for-true-work-life-harmony/,1,Australia,AS,AS,,-25.0,135.0,AS
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/canva-ceos-radical-unplug-ditching-email-and-slack-for-true-work-life-harmony/,1,Australian,AS,AS,,-25.0,135.0,AS
2025-11-05 22:45:00+00:00,marinij.com,https://www.marinij.com/2025/11/05/election-2025-trump-factor/,3,"White House, District Of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,marinij.com,https://www.marinij.com/2025/11/05/election-2025-trump-factor/,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA
2025-11-05 22:45:00+00:00,marinij.com,https://www.marinij.com/2025/11/05/election-2025-trump-factor/,2,"California, United States",US,USCA,,36.17,-119.746,CA
2025-11-05 22:45:00+00:00,marinij.com,https://www.marinij.com/2025/11/05/election-2025-trump-factor/,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY
2025-11-05 22:45:00+00:00,marinij.com,https://www.marinij.com/2025/11/05/election-2025-trump-factor/,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ
2025-11-05 22:45:00+00:00,marinij.com,https://www.marinij.com/2025/11/05/election-2025-trump-factor/,3,"Washington, Washington, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/federal-enforcement-chicago-preschool/,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/federal-enforcement-chicago-preschool/,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/federal-enforcement-chicago-preschool/,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/federal-enforcement-chicago-preschool/,1,Colombia,CO,CO,,4.0,-72.0,CO
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/federal-enforcement-chicago-preschool/,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR
2025-11-05 22:45:00+00:00,presstelegram.com,https://www.presstelegram.com/2025/11/05/federal-enforcement-chicago-preschool/,3,"Portland, Oregon, United States",US,USOR,OR051,45.5235,-122.676,1136645
2025-11-05 22:45:00+00:00,hayspost.com,https://hayspost.com/posts/6f061d2a-ef67-4132-8073-d95ad924bb18,1,America,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,hayspost.com,https://hayspost.com/posts/6f061d2a-ef67-4132-8073-d95ad924bb18,1,Americans,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,hayspost.com,https://hayspost.com/posts/6f061d2a-ef67-4132-8073-d95ad924bb18,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL
2025-11-05 22:45:00+00:00,mynorthwest.com,https://mynorthwest.com/national/faa-reducing-air-traffic-by-10-across-40-high-volume-markets/4152371,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ
2025-11-05 22:45:00+00:00,mynorthwest.com,https://mynorthwest.com/national/faa-reducing-air-traffic-by-10-across-40-high-volume-markets/4152371,3,"Newark Liberty International Airport, New Jersey, United States",US,USNJ,NJ013,40.6941,-74.1787,884847
2025-11-05 22:45:00+00:00,readingeagle.com,https://www.readingeagle.com/2025/11/05/france-shein-illegal-listings/,1,France,FR,FR,,46.0,2.0,FR
2025-11-05 22:45:00+00:00,readingeagle.com,https://www.readingeagle.com/2025/11/05/france-shein-illegal-listings/,4,"Xinjiang, Jiangxi, China",CH,CH03,13167,27.7481,116.274,11065838
2025-11-05 22:45:00+00:00,readingeagle.com,https://www.readingeagle.com/2025/11/05/france-shein-illegal-listings/,1,Singapore,SN,SN,,1.366667,103.8,SN
2025-11-05 22:45:00+00:00,readingeagle.com,https://www.readingeagle.com/2025/11/05/france-shein-illegal-listings/,1,China,CH,CH,,35.0,105.0,CH
2025-11-05 22:45:00+00:00,readingeagle.com,https://www.readingeagle.com/2025/11/05/france-shein-illegal-listings/,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541
2025-11-05 22:45:00+00:00,readingeagle.com,https://www.readingeagle.com/2025/11/05/france-shein-illegal-listings/,4,"Paris, France (General), France",FR,FR00,16282,48.8667,2.33333,-1456928
2025-11-05 22:45:00+00:00,readingeagle.com,https://www.readingeagle.com/2025/11/05/france-shein-illegal-listings/,1,French,FR,FR,,46.0,2.0,FR
2025-11-05 22:45:00+00:00,wcbi.com,https://www.wcbi.com/doordash-reports-more-orders-than-expected-in-third-quarter-but-warns-of-higher-expenses-ahead/,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,1,Saudi Arabia,SA,SA,,25.0,45.0,SA
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,4,"Davos, Switzerland (General), Switzerland",SZ,SZ00,26294,46.8167,9.83333,-2551751
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,1,America,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,1,Americans,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,3,"White House, District Of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,2,"California, United States",US,USCA,,36.17,-119.746,CA
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,1,Venezuela,VE,VE,,8.0,-66.0,VE
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,1,Switzerland,SZ,SZ,,47.0,8.0,SZ
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,1,American,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,cecildaily.com,https://www.cecildaily.com/ap/nation/trump-lands-in-miami-to-speak-about-his-economic-agenda-on-the-anniversary-of-his/article_6ec39a31-4e20-59e6-885d-8fd1251ee343.html,1,Venezuelan,VE,VE,,8.0,-66.0,VE
2025-11-05 22:45:00+00:00,newswise.com,https://www.newswise.com/articles/research-roundup-american-metal,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052
2025-11-05 22:45:00+00:00,newswise.com,https://www.newswise.com/articles/research-roundup-american-metal,1,American,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,newswise.com,https://www.newswise.com/articles/research-roundup-american-metal,1,United States,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,newswise.com,https://www.newswise.com/articles/research-roundup-american-metal,1,Chinese,CH,CH,,35.0,105.0,CH
2025-11-05 22:45:00+00:00,newswise.com,https://www.newswise.com/articles/research-roundup-american-metal,1,America,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,dailypress.com,https://www.dailypress.com/2025/11/05/air-traffic-reduction/,3,"Washington, Washington, United States",US,USDC,DC001,38.8951,-77.0364,531871
2025-11-05 22:45:00+00:00,dailypress.com,https://www.dailypress.com/2025/11/05/air-traffic-reduction/,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ
2025-11-05 22:45:00+00:00,dailypress.com,https://www.dailypress.com/2025/11/05/air-traffic-reduction/,3,"Newark Liberty International Airport, New Jersey, United States",US,USNJ,NJ013,40.6941,-74.1787,884847
2025-11-05 22:45:00+00:00,wntxradio.com,https://www.wntxradio.com/mayor-elect-mamdani-vows-to-deliver-on-agenda/,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY
2025-11-05 22:45:00+00:00,wntxradio.com,https://www.wntxradio.com/mayor-elect-mamdani-vows-to-deliver-on-agenda/,1,America,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,2,"West Virginia, United States",US,USWV,,38.468,-80.9696,WV
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,3,"Nashville, Tennessee, United States",US,USTN,TN037,36.1659,-86.7844,1652484
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,1,American,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,3,"Honolulu, Hawaii, United States",US,USHI,HI003,21.3069,-157.858,366212
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,3,"San Antonio, Texas, United States",US,USTX,TX029,29.4241,-98.4936,1380951
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,3,"Okolona, Kentucky, United States",US,USKY,KY111,38.1412,-85.6877,499794
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,3,"Louisville, Kentucky, United States",US,USKY,KY111,38.2542,-85.7594,509453
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/an-engine-fell-off-a-ups-plane-before-a-deadly-crash-and-explosion-in-kentucky-the-ntsb-says/,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE
2025-11-05 22:45:00+00:00,ksat.com,https://www.ksat.com/news/local/2025/11/05/ups-plane-that-crashed-in-kentucky-was-on-the-ground-in-san-antonio-for-more-than-a-month-ap-reports/,3,"San Antonio, Texas, United States",US,USTX,TX029,29.4241,-98.4936,1380951
2025-11-05 22:45:00+00:00,ksat.com,https://www.ksat.com/news/local/2025/11/05/ups-plane-that-crashed-in-kentucky-was-on-the-ground-in-san-antonio-for-more-than-a-month-ap-reports/,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY
2025-11-05 22:45:00+00:00,ksat.com,https://www.ksat.com/news/local/2025/11/05/ups-plane-that-crashed-in-kentucky-was-on-the-ground-in-san-antonio-for-more-than-a-month-ap-reports/,3,"Louisville, Kentucky, United States",US,USKY,KY111,38.2542,-85.7594,509453
2025-11-05 22:45:00+00:00,sentinelandenterprise.com,https://www.sentinelandenterprise.com/2025/11/05/louisville-ups-plane-crash-shipping/,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY
2025-11-05 22:45:00+00:00,sentinelandenterprise.com,https://www.sentinelandenterprise.com/2025/11/05/louisville-ups-plane-crash-shipping/,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR
2025-11-05 22:45:00+00:00,sentinelandenterprise.com,https://www.sentinelandenterprise.com/2025/11/05/louisville-ups-plane-crash-shipping/,3,"Honolulu, Hawaii, United States",US,USHI,HI003,21.3069,-157.858,366212
2025-11-05 22:45:00+00:00,ktvb.com,https://www.ktvb.com/article/syndication/associatedpress/shipping-delays-expected-after-ups-cargo-plane-crash/616-96d66587-0f61-4c39-a84f-7f9a1335ba24,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR
2025-11-05 22:45:00+00:00,ktvb.com,https://www.ktvb.com/article/syndication/associatedpress/shipping-delays-expected-after-ups-cargo-plane-crash/616-96d66587-0f61-4c39-a84f-7f9a1335ba24,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY
2025-11-05 22:45:00+00:00,ktvb.com,https://www.ktvb.com/article/syndication/associatedpress/shipping-delays-expected-after-ups-cargo-plane-crash/616-96d66587-0f61-4c39-a84f-7f9a1335ba24,3,"Honolulu, Hawaii, United States",US,USHI,HI003,21.3069,-157.858,366212
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/shipping-delays-expected-after-ups-cargo-plane-crash/,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/shipping-delays-expected-after-ups-cargo-plane-crash/,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY
2025-11-05 22:45:00+00:00,kurv.com,https://www.kurv.com/shipping-delays-expected-after-ups-cargo-plane-crash/,3,"Honolulu, Hawaii, United States",US,USHI,HI003,21.3069,-157.858,366212
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,Vietnam,VM,VM,,16.166667,107.833333,VM
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,North Korea,KN,KN,,40.0,127.0,KN
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,Australian,AS,AS,,-25.0,135.0,AS
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,India,IN,IN,,20.0,77.0,IN
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,China,CH,CH,,35.0,105.0,CH
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,Cambodia,CB,CB,,13.0,105.0,CB
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,Argentina,AR,AR,,-34.0,-64.0,AR
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,United States,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,4,"Mangyongdae, North Korea (General), North Korea",KN,KN00,39681,38.9833,125.667,-179492
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,Australia,AS,AS,,-25.0,135.0,AS
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,Russia,RS,RS,,60.0,100.0,RS
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,Pakistan,PK,PK,,30.0,70.0,PK
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,Australians,AS,AS,,-25.0,135.0,AS
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,North Korean,KN,KN,,40.0,127.0,KN
2025-11-05 22:45:00+00:00,macleayargus.com.au,https://www.macleayargus.com.au/story/9105616/australia-sanctions-north-korea-linked-cyber-criminals/,1,United Arab Emirates,AE,AE,,24.0,54.0,AE
2025-11-05 22:45:00+00:00,theconversation.com,https://theconversation.com/why-canada-must-transform-its-long-term-care-system-267285,1,Canadians,CA,CA,,60.0,-96.0,CA
2025-11-05 22:45:00+00:00,theconversation.com,https://theconversation.com/why-canada-must-transform-its-long-term-care-system-267285,1,Canada,CA,CA,,60.0,-96.0,CA
2025-11-05 22:45:00+00:00,theconversation.com,https://theconversation.com/why-canada-must-transform-its-long-term-care-system-267285,1,Netherlands,NL,NL,,52.5,5.75,NL
2025-11-05 22:45:00+00:00,theconversation.com,https://theconversation.com/why-canada-must-transform-its-long-term-care-system-267285,1,Canadian,CA,CA,,60.0,-96.0,CA
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/denmarks-chat-control-revival-voluntary-scans-mask-enduring-privacy-perils/,1,Denmark,DA,DA,,56.0,10.0,DA
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/denmarks-chat-control-revival-voluntary-scans-mask-enduring-privacy-perils/,1,Danish,DA,DA,,56.0,10.0,DA
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/ais-fragile-guardrails-how-everyday-users-exploit-gemini-and-chatgpt-vulnerabilities/,2,"California, United States",US,USCA,,36.17,-119.746,CA
2025-11-05 22:45:00+00:00,kvpr.org,https://www.kvpr.org/npr-news/2025-11-05/nycs-next-mayor-is-a-democratic-socialist-what-does-that-mean,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY
2025-11-05 22:45:00+00:00,kvpr.org,https://www.kvpr.org/npr-news/2025-11-05/nycs-next-mayor-is-a-democratic-socialist-what-does-that-mean,1,United States,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,kvpr.org,https://www.kvpr.org/npr-news/2025-11-05/nycs-next-mayor-is-a-democratic-socialist-what-does-that-mean,2,"Vermont, United States",US,USVT,,44.0407,-72.7093,VT
2025-11-05 22:45:00+00:00,kvpr.org,https://www.kvpr.org/npr-news/2025-11-05/nycs-next-mayor-is-a-democratic-socialist-what-does-that-mean,1,Americans,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,kvpr.org,https://www.kvpr.org/npr-news/2025-11-05/nycs-next-mayor-is-a-democratic-socialist-what-does-that-mean,1,America,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,kvpr.org,https://www.kvpr.org/npr-news/2025-11-05/nycs-next-mayor-is-a-democratic-socialist-what-does-that-mean,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/norways-hidden-bus-backdoor-chinas-remote-control-sparks-cybersecurity-crisis/,4,"Oslo, Oslo, Norway",NO,NO12,23413,59.9167,10.75,-273837
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/norways-hidden-bus-backdoor-chinas-remote-control-sparks-cybersecurity-crisis/,1,Norway,NO,NO,,62.0,10.0,NO
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/norways-hidden-bus-backdoor-chinas-remote-control-sparks-cybersecurity-crisis/,1,China,CH,CH,,35.0,105.0,CH
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/norways-hidden-bus-backdoor-chinas-remote-control-sparks-cybersecurity-crisis/,1,Norwegian,NO,NO,,62.0,10.0,NO
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/norways-hidden-bus-backdoor-chinas-remote-control-sparks-cybersecurity-crisis/,4,"Yutong, Hainan, China",CH,CH31,13072,19.5308,109.586,6023617
2025-11-05 22:45:00+00:00,webpronews.com,https://www.webpronews.com/norways-hidden-bus-backdoor-chinas-remote-control-sparks-cybersecurity-crisis/,1,Chinese,CH,CH,,35.0,105.0,CH
2025-11-05 22:45:00+00:00,yahoo.com,https://finance.yahoo.com/news/bitcoin-ethereum-etfs-shed-2-221200752.html,1,China,CH,CH,,35.0,105.0,CH
2025-11-05 22:45:00+00:00,bigfrog104.com,https://bigfrog104.com/ixp/204/p/steve-howey-ransom-canyon-season-2/,2,"New Mexico, United States",US,USNM,,34.8375,-106.237,NM
2025-11-05 22:45:00+00:00,bigfrog104.com,https://bigfrog104.com/ixp/204/p/steve-howey-ransom-canyon-season-2/,3,"Texas Hill, New Mexico, United States",US,USNM,NM015,32.4137,-104.822,911619
2025-11-05 22:45:00+00:00,bigfrog104.com,https://bigfrog104.com/ixp/204/p/steve-howey-ransom-canyon-season-2/,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135
2025-11-05 22:45:00+00:00,bigfrog104.com,https://bigfrog104.com/ixp/204/p/steve-howey-ransom-canyon-season-2/,3,"Ransom Canyon, Texas, United States",US,USTX,TX303,33.5334,-101.68,1377218
2025-11-05 22:45:00+00:00,bigfrog104.com,https://bigfrog104.com/ixp/204/p/steve-howey-ransom-canyon-season-2/,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX
2025-11-05 22:45:00+00:00,bigfrog104.com,https://bigfrog104.com/ixp/204/p/steve-howey-ransom-canyon-season-2/,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY
2025-11-05 22:45:00+00:00,bigfrog104.com,https://bigfrog104.com/ixp/204/p/steve-howey-ransom-canyon-season-2/,3,"Greene, New York, United States",US,USNY,NY017,42.3292,-75.7699,951739
2025-11-05 22:45:00+00:00,theconversation.com,https://theconversation.com/how-zohran-mamdanis-talent-for-listening-spurred-him-to-victory-in-the-new-york-mayoral-election-268950,1,United Kingdom,UK,UK,,54.0,-4.0,UK
2025-11-05 22:45:00+00:00,theconversation.com,https://theconversation.com/how-zohran-mamdanis-talent-for-listening-spurred-him-to-victory-in-the-new-york-mayoral-election-268950,1,American,US,US,,39.828175,-98.5795,US
2025-11-05 22:45:00+00:00,theconversation.com,https://theconversation.com/how-zohran-mamdanis-talent-for-listening-spurred-him-to-victory-in-the-new-york-mayoral-election-268950,1,Israel,IS,IS,,31.5,34.75,IS
